YEAR,MO,DY,HR,TWL
2025,10,24,3,4033
2025,10,24,4,3971
2025,10,24,5,3836
2025,10,24,6,3691
2025,10,24,7,3548
2025,10,24,8,3442
2025,10,24,9,3401
2025,10,24,10,3444
2025,10,24,11,3555
2025,10,24,12,3712
2025,10,24,13,3850
2025,10,24,14,3975
2025,10,24,15,4058
2025,10,24,16,4061
2025,10,24,17,3970
2025,10,24,18,3828
2025,10,24,19,3701
2025,10,24,20,3595
2025,10,24,21,3547
2025,10,24,22,3572
2025,10,24,23,3648
2025,10,25,0,3749
2025,10,25,1,3863
2025,10,25,2,3977
2025,10,25,3,4050
2025,10,25,4,4052
2025,10,25,5,3960
2025,10,25,6,3819
2025,10,25,7,3696
2025,10,25,8,3588
2025,10,25,9,3516
2025,10,25,10,3518
2025,10,25,11,3573
2025,10,25,12,3702
2025,10,25,13,3835
2025,10,25,14,3936
2025,10,25,15,4035
2025,10,25,16,4088
2025,10,25,17,4060
2025,10,25,18,3955
2025,10,25,19,3816
2025,10,25,20,3697
2025,10,25,21,3612
2025,10,25,22,3586
2025,10,25,23,3627
2025,10,26,0,3701
2025,10,26,1,3816
2025,10,26,2,3935
2025,10,26,3,4018
2025,10,26,4,4049
2025,10,26,5,4014
2025,10,26,6,3911
2025,10,26,7,3784
2025,10,26,8,3664
2025,10,26,9,3576
2025,10,26,10,3524
2025,10,26,11,3535
2025,10,26,12,3618
2025,10,26,13,3741
2025,10,26,14,3849
2025,10,26,15,3966
2025,10,26,16,4057
2025,10,26,17,4086
2025,10,26,18,4039
2025,10,26,19,3907
2025,10,26,20,3801
2025,10,26,21,3711
2025,10,26,22,3652
2025,10,26,23,3639
2025,10,27,0,3682
2025,10,27,1,3781
2025,10,27,2,3879
2025,10,27,3,3958
2025,10,27,4,4018
2025,10,27,5,4024
2025,10,27,6,3970
2025,10,27,7,3874
2025,10,27,8,3762
2025,10,27,9,3657
2025,10,27,10,3576
2025,10,27,11,3539
2025,10,27,12,3556
2025,10,27,13,3647
2025,10,27,14,3773
2025,10,27,15,3880
2025,10,27,16,3978
2025,10,27,17,4049
2025,10,27,18,4049
2025,10,27,19,3974
2025,10,27,20,3862
2025,10,27,21,3771
2025,10,27,22,3701
2025,10,27,23,3650
2025,10,28,0,3650
2025,10,28,1,3714
2025,10,28,2,3804
2025,10,28,3,3880
2025,10,28,4,3965
2025,10,28,5,4013
2025,10,28,6,4029
2025,10,28,7,3971
2025,10,28,8,3852
2025,10,28,9,3762
2025,10,28,10,3664
2025,10,28,11,3593
2025,10,28,12,3569
2025,10,28,13,3605
2025,10,28,14,3700
2025,10,28,15,3811
2025,10,28,16,3901
2025,10,28,17,3990
2025,10,28,18,4054
2025,10,28,19,4050
2025,10,28,20,3986
2025,10,28,21,3885
2025,10,28,22,3794
2025,10,28,23,3712
2025,10,29,0,3661
2025,10,29,1,3666
2025,10,29,2,3728
2025,10,29,3,3827
2025,10,29,4,3913
2025,10,29,5,3992
2025,10,29,6,4043
2025,10,29,7,4039
2025,10,29,8,3969
2025,10,29,9,3869
2025,10,29,10,3778
2025,10,29,11,3682
2025,10,29,12,3621
2025,10,29,13,3596
2025,10,29,14,3634
2025,10,29,15,3726
2025,10,29,16,3828
2025,10,29,17,3930
2025,10,29,18,4034
2025,10,29,19,4083
2025,10,29,20,4076
2025,10,29,21,4028
2025,10,29,22,3915
2025,10,29,23,3815
2025,10,30,0,3731
2025,10,30,1,3686
2025,10,30,2,3693
2025,10,30,3,3757
2025,10,30,4,3851
2025,10,30,5,3918
2025,10,30,6,4004
2025,10,30,7,4068
2025,10,30,8,4069
2025,10,30,9,4005
2025,10,30,10,3897
2025,10,30,11,3778
2025,10,30,12,3656
2025,10,30,13,3588
2025,10,30,14,3574
2025,10,30,15,3623
2025,10,30,16,3720
2025,10,30,17,3824
2025,10,30,18,3934
2025,10,30,19,4024
2025,10,30,20,4077
2025,10,30,21,4058
2025,10,30,22,3975
2025,10,30,23,3872
2025,10,31,0,3762
2025,10,31,1,3662
2025,10,31,2,3612
2025,10,31,3,3615
2025,10,31,4,3678
2025,10,31,5,3774
2025,10,31,6,3868
2025,10,31,7,3974
2025,10,31,8,4049
2025,10,31,9,4063
2025,10,31,10,3982
2025,10,31,11,3844
2025,10,31,12,3726
2025,10,31,13,3622
2025,10,31,14,3548
2025,10,31,15,3523
2025,10,31,16,3567
2025,10,31,17,3657
2025,10,31,18,3772
2025,10,31,19,3885
2025,10,31,20,
2025,10,31,21,
2025,10,31,22,
2025,10,31,23,
2025,11,1,0,
2025,11,1,1,3649
2025,11,1,2,3538
2025,11,1,3,3475
2025,11,1,4,3484
2025,11,1,5,3567
2025,11,1,6,3692
2025,11,1,7,3812
2025,11,1,8,3928
2025,11,1,9,4006
2025,11,1,10,4030
2025,11,1,11,3959
2025,11,1,12,3830
2025,11,1,13,3710
2025,11,1,14,3594
2025,11,1,15,3512
2025,11,1,16,3487
2025,11,1,17,3540
2025,11,1,18,3664
2025,11,1,19,3787
2025,11,1,20,3920
2025,11,1,21,4050
2025,11,1,22,4121
2025,11,1,23,4096
2025,11,2,0,3941
2025,11,2,1,3767
2025,11,2,2,3620
2025,11,2,3,3493
2025,11,2,4,3437
2025,11,2,5,3476
2025,11,2,6,3595
2025,11,2,7,3744
2025,11,2,8,3873
2025,11,2,9,4001
2025,11,2,10,4092
2025,11,2,11,4110
2025,11,2,12,4013
2025,11,2,13,3868
2025,11,2,14,3722
2025,11,2,15,3582
2025,11,2,16,3475
2025,11,2,17,3431
2025,11,2,18,3484
2025,11,2,19,3627
2025,11,2,20,3783
2025,11,2,21,3917
2025,11,2,22,4038
2025,11,2,23,4088
2025,11,3,0,4022
2025,11,3,1,3849
2025,11,3,2,3690
2025,11,3,3,3541
2025,11,3,4,3446
2025,11,3,5,3380
2025,11,3,6,3394
2025,11,3,7,3507
2025,11,3,8,3690
2025,11,3,9,3845
2025,11,3,10,3986
2025,11,3,11,4087
2025,11,3,12,4096
2025,11,3,13,3966
2025,11,3,14,3778
2025,11,3,15,3609
2025,11,3,16,3456
2025,11,3,17,3359
2025,11,3,18,3352
2025,11,3,19,3430
2025,11,3,20,3570
2025,11,3,21,3720
2025,11,3,22,3856
2025,11,3,23,3976
2025,11,4,0,4016
2025,11,4,1,3919
2025,11,4,2,3720
2025,11,4,3,3533
2025,11,4,4,3365
2025,11,4,5,3232
2025,11,4,6,3176
2025,11,4,7,3242
2025,11,4,8,3395
2025,11,4,9,3578
2025,11,4,10,3757
2025,11,4,11,3928
2025,11,4,12,4035
2025,11,4,13,4056
2025,11,4,14,3927
2025,11,4,15,3713
2025,11,4,16,3546
2025,11,4,17,3394
2025,11,4,18,3294
2025,11,4,19,3283
2025,11,4,20,3383
2025,11,4,21,3558
2025,11,4,22,3731
2025,11,4,23,3884
2025,11,5,0,3992
2025,11,5,1,4017
2025,11,5,2,3900
2025,11,5,3,3690
2025,11,5,4,3508
2025,11,5,5,3344
2025,11,5,6,3225
2025,11,5,7,3187
2025,11,5,8,3273
2025,11,5,9,3447
2025,11,5,10,3655
2025,11,5,11,3848
2025,11,5,12,4024
2025,11,5,13,4143
2025,11,5,14,4137
2025,11,5,15,3955
2025,11,5,16,3736
2025,11,5,17,3561
2025,11,5,18,3413
2025,11,5,19,3325
2025,11,5,20,3341
2025,11,5,21,3471
2025,11,5,22,3663
2025,11,5,23,3819
2025,11,6,0,3962
2025,11,6,1,4059
2025,11,6,2,4052
2025,11,6,3,3894
2025,11,6,4,3683
2025,11,6,5,3498
2025,11,6,6,3324
2025,11,6,7,3201
2025,11,6,8,3168
2025,11,6,9,3259
2025,11,6,10,3445
2025,11,6,11,3656
2025,11,6,12,3841
2025,11,6,13,4002
2025,11,6,14,4094
2025,11,6,15,4067
2025,11,6,16,3885
2025,11,6,17,3682
2025,11,6,18,3521
2025,11,6,19,3380
2025,11,6,20,3308
2025,11,6,21,3337
2025,11,6,22,3477
2025,11,6,23,3680
2025,11,7,0,3844
2025,11,7,1,3995
2025,11,7,2,4089
2025,11,7,3,4054
2025,11,7,4,3871
2025,11,7,5,3661
2025,11,7,6,3477
2025,11,7,7,3312
2025,11,7,8,3211
2025,11,7,9,3195
2025,11,7,10,3302
2025,11,7,11,3498
2025,11,7,12,3697
2025,11,7,13,3881
2025,11,7,14,4035
2025,11,7,15,4104
2025,11,7,16,4027
2025,11,7,17,3821
2025,11,7,18,3646
2025,11,7,19,3499
2025,11,7,20,3372
2025,11,7,21,3321
2025,11,7,22,3358
2025,11,7,23,3488
2025,11,8,0,3668
2025,11,8,1,3823
2025,11,8,2,3964
2025,11,8,3,4053
2025,11,8,4,4018
2025,11,8,5,3830
2025,11,8,6,3628
2025,11,8,7,3462
2025,11,8,8,3306
2025,11,8,9,3220
2025,11,8,10,3221
2025,11,8,11,3327
2025,11,8,12,3522
2025,11,8,13,3705
2025,11,8,14,3869
2025,11,8,15,4006
2025,11,8,16,4067
2025,11,8,17,3992
2025,11,8,18,3808
2025,11,8,19,3645
2025,11,8,20,3512
2025,11,8,21,3407
2025,11,8,22,3363
2025,11,8,23,3417
2025,11,9,0,3555
2025,11,9,1,3710
2025,11,9,2,3842
2025,11,9,3,3963
2025,11,9,4,4031
2025,11,9,5,3975
2025,11,9,6,3798
2025,11,9,7,3619
2025,11,9,8,3454
2025,11,9,9,3308
2025,11,9,10,3235
2025,11,9,11,3234
2025,11,9,12,3332
2025,11,9,13,3510
2025,11,9,14,3668
2025,11,9,15,3812
2025,11,9,16,3929
2025,11,9,17,3975
2025,11,9,18,3897
2025,11,9,19,3736
2025,11,9,20,3606
2025,11,9,21,3471
2025,11,9,22,3360
2025,11,9,23,3317
2025,11,10,0,3370
2025,11,10,1,3493
2025,11,10,2,3642
2025,11,10,3,3764
2025,11,10,4,3864
2025,11,10,5,3916
2025,11,10,6,3863
2025,11,10,7,3716
2025,11,10,8,3575
2025,11,10,9,3440
2025,11,10,10,3313
2025,11,10,11,3234
2025,11,10,12,3237
2025,11,10,13,3323
2025,11,10,14,3477
2025,11,10,15,3616
2025,11,10,16,3749
2025,11,10,17,3863
2025,11,10,18,3896
2025,11,10,19,3813
2025,11,10,20,3645
2025,11,10,21,3507
2025,11,10,22,3378
2025,11,10,23,3295
2025,11,11,0,3256
2025,11,11,1,3269
2025,11,11,2,3352
2025,11,11,3,3485
2025,11,11,4,3611
2025,11,11,5,3695
2025,11,11,6,3752
2025,11,11,7,3729
2025,11,11,8,3603
2025,11,11,9,3439
2025,11,11,10,3293
2025,11,11,11,3183
2025,11,11,12,3140
2025,11,11,13,3179
2025,11,11,14,3279
2025,11,11,15,3412
2025,11,11,16,3540
2025,11,11,17,3669
2025,11,11,18,3770
2025,11,11,19,3802
2025,11,11,20,3761
2025,11,11,21,3642
2025,11,11,22,3501
2025,11,11,23,3392
2025,11,12,0,3306
2025,11,12,1,3264
2025,11,12,2,3288
2025,11,12,3,3375
2025,11,12,4,3503
2025,11,12,5,3624
2025,11,12,6,3731
2025,11,12,7,3798
2025,11,12,8,3787
2025,11,12,9,3669
2025,11,12,10,3527
2025,11,12,11,3407
2025,11,12,12,3299
2025,11,12,13,3237
2025,11,12,14,3243
2025,11,12,15,3327
2025,11,12,16,3458
2025,11,12,17,3578
2025,11,12,18,3701
2025,11,12,19,3798
2025,11,12,20,3841
2025,11,12,21,3801
2025,11,12,22,3671
2025,11,12,23,3544
2025,11,13,0,3438
2025,11,13,1,3344
2025,11,13,2,3310
2025,11,13,3,3350
2025,11,13,4,3448
2025,11,13,5,3575
2025,11,13,6,3681
2025,11,13,7,3788
2025,11,13,8,3860
2025,11,13,9,3857
2025,11,13,10,3762
2025,11,13,11,3624
2025,11,13,12,3501
2025,11,13,13,3391
2025,11,13,14,3321
2025,11,13,15,3324
2025,11,13,16,3398
2025,11,13,17,3518
2025,11,13,18,3637
2025,11,13,19,3747
2025,11,13,20,3840
2025,11,13,21,3874
2025,11,13,22,3827
2025,11,13,23,3710
2025,11,14,0,3578
2025,11,14,1,3458
2025,11,14,2,3361
2025,11,14,3,3310
2025,11,14,4,3331
2025,11,14,5,3429
2025,11,14,6,3567
2025,11,14,7,3682
2025,11,14,8,3788
2025,11,14,9,3856
2025,11,14,10,3859
2025,11,14,11,3770
2025,11,14,12,3634
2025,11,14,13,3522
2025,11,14,14,3429
2025,11,14,15,3361
2025,11,14,16,3357
2025,11,14,17,3426
2025,11,14,18,3552
2025,11,14,19,3658
2025,11,14,20,3752
2025,11,14,21,3835
2025,11,14,22,3875
2025,11,14,23,3823
2025,11,15,0,3688
2025,11,15,1,3556
2025,11,15,2,3433
2025,11,15,3,3335
2025,11,15,4,3292
2025,11,15,5,3326
2025,11,15,6,3437
2025,11,15,7,3572
2025,11,15,8,3685
2025,11,15,9,3793
2025,11,15,10,3860
2025,11,15,11,3865
2025,11,15,12,3766
2025,11,15,13,3632
2025,11,15,14,3521
2025,11,15,15,3415
2025,11,15,16,3342
2025,11,15,17,3345
2025,11,15,18,3433
2025,11,15,19,3555
2025,11,15,20,3669
2025,11,15,21,3772
2025,11,15,22,3856
2025,11,15,23,3883
2025,11,16,0,3803
2025,11,16,1,3665
2025,11,16,2,3532
2025,11,16,3,3415
2025,11,16,4,3324
2025,11,16,5,3296
2025,11,16,6,3354
2025,11,16,7,3481
2025,11,16,8,3618
2025,11,16,9,3735
2025,11,16,10,3846
2025,11,16,11,3914
2025,11,16,12,3896
2025,11,16,13,3780
2025,11,16,14,3647
2025,11,16,15,3524
2025,11,16,16,3421
2025,11,16,17,3358
2025,11,16,18,3388
2025,11,16,19,3486
2025,11,16,20,3626
2025,11,16,21,3736
2025,11,16,22,3840
2025,11,16,23,3909
2025,11,17,0,3903
2025,11,17,1,3792
2025,11,17,2,3635
2025,11,17,3,3508
2025,11,17,4,3389
2025,11,17,5,3309
2025,11,17,6,3291
2025,11,17,7,3362
2025,11,17,8,3489
2025,11,17,9,3619
2025,11,17,10,3754
2025,11,17,11,3873
2025,11,17,12,3932
2025,11,17,13,3911
2025,11,17,14,3771
2025,11,17,15,3619
2025,11,17,16,3507
2025,11,17,17,3416
2025,11,17,18,3392
2025,11,17,19,3430
2025,11,17,20,3534
2025,11,17,21,3667
2025,11,17,22,3767
2025,11,17,23,3867
2025,11,18,0,3922
2025,11,18,1,3881
2025,11,18,2,3734
2025,11,18,3,3585
2025,11,18,4,3452
2025,11,18,5,3329
2025,11,18,6,3266
2025,11,18,7,3278
2025,11,18,8,
2025,11,18,9,3523
2025,11,18,10,3659
2025,11,18,11,3782
2025,11,18,12,3877
2025,11,18,13,3907
2025,11,18,14,3825
2025,11,18,15,3672
2025,11,18,16,3539
2025,11,18,17,3422
2025,11,18,18,3343
2025,11,18,19,3323
2025,11,18,20,3383
2025,11,18,21,3508
2025,11,18,22,3630
2025,11,18,23,3733
2025,11,19,0,3824
2025,11,19,1,3850
2025,11,19,2,3766
2025,11,19,3,3612
2025,11,19,4,3472
2025,11,19,5,3343
2025,11,19,6,3245
2025,11,19,7,3217
2025,11,19,8,3269
2025,11,19,9,3399
2025,11,19,10,3555
2025,11,19,11,3692
2025,11,19,12,3818
2025,11,19,13,3896
2025,11,19,14,3890
2025,11,19,15,3764
2025,11,19,16,3600
2025,11,19,17,3473
2025,11,19,18,3378
2025,11,19,19,3315
2025,11,19,20,3316
2025,11,19,21,3402
2025,11,19,22,3536
2025,11,19,23,3649
2025,11,20,0,3750
2025,11,20,1,3813
2025,11,20,2,3792
2025,11,20,3,3672
2025,11,20,4,3523
2025,11,20,5,3394
2025,11,20,6,3275
2025,11,20,7,3210
2025,11,20,8,3205
2025,11,20,9,3287
2025,11,20,10,3433
2025,11,20,11,3579
2025,11,20,12,3719
2025,11,20,13,3828
2025,11,20,14,3877
2025,11,20,15,3829
2025,11,20,16,3682
2025,11,20,17,3539
2025,11,20,18,3428
2025,11,20,19,3339
2025,11,20,20,3306
2025,11,20,21,3356
2025,11,20,22,3472
2025,11,20,23,3599
2025,11,21,0,3709
2025,11,21,1,3806
2025,11,21,2,3843
2025,11,21,3,3788
2025,11,21,4,3645
2025,11,21,5,3504
2025,11,21,6,3379
2025,11,21,7,3278
2025,11,21,8,3235
2025,11,21,9,3270
2025,11,21,10,3383
2025,11,21,11,3533
2025,11,21,12,3667
2025,11,21,13,3795
2025,11,21,14,3883
2025,11,21,15,3897
2025,11,21,16,3801
2025,11,21,17,3645
2025,11,21,18,3522
2025,11,21,19,3414
2025,11,21,20,3350
2025,11,21,21,3354
2025,11,21,22,3435
2025,11,21,23,3560
2025,11,22,0,3663
2025,11,22,1,3763
2025,11,22,2,3832
2025,11,22,3,3835
2025,11,22,4,3734
2025,11,22,5,3585
2025,11,22,6,3456
2025,11,22,7,3337
2025,11,22,8,3256
2025,11,22,9,3237
2025,11,22,10,3301
2025,11,22,11,3424
2025,11,22,12,3562
2025,11,22,13,3692
2025,11,22,14,3811
2025,11,22,15,3868
2025,11,22,16,3827
2025,11,22,17,3685
2025,11,22,18,3548
2025,11,22,19,3442
2025,11,22,20,3353
2025,11,22,21,3320
2025,11,22,22,3353
2025,11,22,23,3448
2025,11,23,0,3565
2025,11,23,1,3663
2025,11,23,2,3750
2025,11,23,3,3804
2025,11,23,4,3768
2025,11,23,5,3634
2025,11,23,6,3496
2025,11,23,7,3375
2025,11,23,8,3272
2025,11,23,9,3217
2025,11,23,10,3228
2025,11,23,11,3316
2025,11,23,12,3458
2025,11,23,13,3589
2025,11,23,14,3723
2025,11,23,15,3820
2025,11,23,16,3853
2025,11,23,17,3793
2025,11,23,18,3658
2025,11,23,19,3532
2025,11,23,20,3436
2025,11,23,21,3370
2025,11,23,22,3360
2025,11,23,23,3422
2025,11,24,0,3543
2025,11,24,1,3654
2025,11,24,2,3751
2025,11,24,3,3827
2025,11,24,4,3840
2025,11,24,5,3757
2025,11,24,6,3630
2025,11,24,7,3514
2025,11,24,8,3399
2025,11,24,9,3315
2025,11,24,10,3278
2025,11,24,11,3314
2025,11,24,12,3419
2025,11,24,13,3552
2025,11,24,14,3674
2025,11,24,15,3795
2025,11,24,16,3870
2025,11,24,17,3873
2025,11,24,18,3784
2025,11,24,19,3641
2025,11,24,20,3524
2025,11,24,21,3432
2025,11,24,22,3379
2025,11,24,23,3390
2025,11,25,0,3464
2025,11,25,1,3576
2025,11,25,2,3667
2025,11,25,3,3757
2025,11,25,4,3823
2025,11,25,5,3822
2025,11,25,6,3738
2025,11,25,7,3617
2025,11,25,8,3505
2025,11,25,9,3396
2025,11,25,10,3327
2025,11,25,11,3312
2025,11,25,12,3366
2025,11,25,13,3487
2025,11,25,14,3616
2025,11,25,15,3733
2025,11,25,16,3833
2025,11,25,17,3870
2025,11,25,18,3829
2025,11,25,19,3713
2025,11,25,20,3591
2025,11,25,21,3497
2025,11,25,22,3406
2025,11,25,23,3352
2025,11,26,0,3369
2025,11,26,1,3457
2025,11,26,2,3574
2025,11,26,3,3665
2025,11,26,4,3749
2025,11,26,5,3802
2025,11,26,6,3786
2025,11,26,7,3693
2025,11,26,8,3577
2025,11,26,9,3472
2025,11,26,10,3375
2025,11,26,11,3304
2025,11,26,12,3297
2025,11,26,13,3366
2025,11,26,14,3492
2025,11,26,15,3610
2025,11,26,16,3719
2025,11,26,17,3801
2025,11,26,18,3827
2025,11,26,19,3759
2025,11,26,20,3644
2025,11,26,21,3548
2025,11,26,22,3447
2025,11,26,23,3368
2025,11,27,0,3325
2025,11,27,1,3347
2025,11,27,2,3435
2025,11,27,3,3555
2025,11,27,4,3643
2025,11,27,5,3715
2025,11,27,6,3758
2025,11,27,7,3734
2025,11,27,8,3632
2025,11,27,9,3522
2025,11,27,10,3434
2025,11,27,11,3344
2025,11,27,12,3282
2025,11,27,13,3287
2025,11,27,14,3364
2025,11,27,15,3489
2025,11,27,16,3599
2025,11,27,17,3696
2025,11,27,18,3780
2025,11,27,19,3802
2025,11,27,20,3750
2025,11,27,21,3592
2025,11,27,22,3512
2025,11,27,23,3423
2025,11,28,0,3342
2025,11,28,1,3312
2025,11,28,2,3332
2025,11,28,3,3402
2025,11,28,4,3518
2025,11,28,5,3619
2025,11,28,6,3705
2025,11,28,7,3750
2025,11,28,8,3736
2025,11,28,9,3644
2025,11,28,10,3516
2025,11,28,11,3397
2025,11,28,12,3307
2025,11,28,13,3254
2025,11,28,14,3263
2025,11,28,15,3343
2025,11,28,16,3464
2025,11,28,17,3593
2025,11,28,18,3705
2025,11,28,19,3773
2025,11,28,20,3780
2025,11,28,21,3735
2025,11,28,22,3618
2025,11,28,23,3488
2025,11,29,0,3378
2025,11,29,1,3302
2025,11,29,2,3288
2025,11,29,3,3347
2025,11,29,4,3457
2025,11,29,5,3575
2025,11,29,6,3692
2025,11,29,7,3790
2025,11,29,8,3839
2025,11,29,9,3829
2025,11,29,10,3737
2025,11,29,11,3601
2025,11,29,12,3480
2025,11,29,13,3401
2025,11,29,14,3358
2025,11,29,15,3386
2025,11,29,16,3472
2025,11,29,17,3587
2025,11,29,18,3711
2025,11,29,19,3821
2025,11,29,20,3887
2025,11,29,21,3878
2025,11,29,22,3805
2025,11,29,23,3681
2025,11,30,0,3542
2025,11,30,1,3424
2025,11,30,2,3346
2025,11,30,3,3322
2025,11,30,4,3379
2025,11,30,5,3498
2025,11,30,6,3625
2025,11,30,7,3741
2025,11,30,8,3847
2025,11,30,9,3911
2025,11,30,10,3887
2025,11,30,11,3775
2025,11,30,12,3643
2025,11,30,13,3521
2025,11,30,14,3423
2025,11,30,15,3373
2025,11,30,16,3386
2025,11,30,17,3466
2025,11,30,18,3604
2025,11,30,19,3715
2025,11,30,20,3821
2025,11,30,21,3905
2025,11,30,22,3905
2025,11,30,23,3797
2025,12,1,0,3642
2025,12,1,1,3507
2025,12,1,2,3369
2025,12,1,3,3280
2025,12,1,4,3258
2025,12,1,5,3320
2025,12,1,6,3469
2025,12,1,7,3630
2025,12,1,8,3759
2025,12,1,9,3878
2025,12,1,10,3953
2025,12,1,11,3934
2025,12,1,12,3798
2025,12,1,13,3645
2025,12,1,14,3529
2025,12,1,15,3414
2025,12,1,16,3347
2025,12,1,17,3359
2025,12,1,18,3463
2025,12,1,19,3612
2025,12,1,20,3728
2025,12,1,21,3837
2025,12,1,22,3916
2025,12,1,23,3910
2025,12,2,0,3782
2025,12,2,1,3612
2025,12,2,2,3463
2025,12,2,3,3324
2025,12,2,4,3237
2025,12,2,5,3225
2025,12,2,6,3306
2025,12,2,7,3476
2025,12,2,8,3649
2025,12,2,9,3801
2025,12,2,10,3937
2025,12,2,11,4017
2025,12,2,12,3984
2025,12,2,13,3822
2025,12,2,14,3653
2025,12,2,15,3508
2025,12,2,16,3381
2025,12,2,17,3310
2025,12,2,18,3336
2025,12,2,19,3437
2025,12,2,20,3588
2025,12,2,21,3715
2025,12,2,22,3831
2025,12,2,23,3904
2025,12,3,0,3878
2025,12,3,1,3719
2025,12,3,2,3532
2025,12,3,3,3376
2025,12,3,4,3230
2025,12,3,5,3137
2025,12,3,6,3127
2025,12,3,7,3215
2025,12,3,8,3388
2025,12,3,9,3574
2025,12,3,10,3744
2025,12,3,11,3896
2025,12,3,12,3975
2025,12,3,13,3930
2025,12,3,14,3752
2025,12,3,15,3556
2025,12,3,16,3405
2025,12,3,17,3281
2025,12,3,18,3226
2025,12,3,19,3261
2025,12,3,20,3383
2025,12,3,21,3553
2025,12,3,22,3687
2025,12,3,23,3813
2025,12,4,0,3888
2025,12,4,1,3850
2025,12,4,2,3664
2025,12,4,3,3468
2025,12,4,4,3297
2025,12,4,5,3144
2025,12,4,6,3046
2025,12,4,7,3031
2025,12,4,8,3131
2025,12,4,9,3318
2025,12,4,10,3520
2025,12,4,11,3697
2025,12,4,12,3840
2025,12,4,13,3912
2025,12,4,14,3848
2025,12,4,15,3648
2025,12,4,16,3461
2025,12,4,17,3312
2025,12,4,18,3195
2025,12,4,19,3134
2025,12,4,20,3172
2025,12,4,21,3315
2025,12,4,22,3496
2025,12,4,23,3647
2025,12,5,0,3776
2025,12,5,1,3850
2025,12,5,2,3815
2025,12,5,3,3635
2025,12,5,4,3438
2025,12,5,5,3271
2025,12,5,6,3117
2025,12,5,7,3029
2025,12,5,8,3022
2025,12,5,9,3127
2025,12,5,10,3318
2025,12,5,11,3529
2025,12,5,12,3714
2025,12,5,13,3862
2025,12,5,14,3923
2025,12,5,15,3831
2025,12,5,16,3616
2025,12,5,17,3436
2025,12,5,18,3303
2025,12,5,19,3184
2025,12,5,20,3144
2025,12,5,21,3210
2025,12,5,22,3370
2025,12,5,23,3536
2025,12,6,0,3677
2025,12,6,1,3801
2025,12,6,2,3865
2025,12,6,3,3789
2025,12,6,4,3584
2025,12,6,5,3396
2025,12,6,6,3236
2025,12,6,7,3095
2025,12,6,8,3011
2025,12,6,9,3016
2025,12,6,10,3133
2025,12,6,11,3322
2025,12,6,12,3513
2025,12,6,13,3690
2025,12,6,14,3827
2025,12,6,15,3889
2025,12,6,16,3812
2025,12,6,17,3610
2025,12,6,18,3438
2025,12,6,19,3309
2025,12,6,20,3204
2025,12,6,21,3155
2025,12,6,22,3212
2025,12,6,23,3369
2025,12,7,0,3548
2025,12,7,1,3698
2025,12,7,2,3820
2025,12,7,3,3864
2025,12,7,4,3788
2025,12,7,5,3595
2025,12,7,6,3426
2025,12,7,7,3278
2025,12,7,8,3141
2025,12,7,9,3069
2025,12,7,10,3085
2025,12,7,11,3201
2025,12,7,12,3399
2025,12,7,13,3587
2025,12,7,14,3759
2025,12,7,15,3886
2025,12,7,16,3925
2025,12,7,17,3800
2025,12,7,18,3597
2025,12,7,19,3447
2025,12,7,20,3307
2025,12,7,21,3200
2025,12,7,22,3175
2025,12,7,23,3249
2025,12,8,0,3402
2025,12,8,1,3565
2025,12,8,2,3697
2025,12,8,3,3800
2025,12,8,4,3836
2025,12,8,5,3743
2025,12,8,6,3583
2025,12,8,7,3428
2025,12,8,8,3259
2025,12,8,9,3131
2025,12,8,10,3066
2025,12,8,11,3084
2025,12,8,12,3216
2025,12,8,13,3406
2025,12,8,14,3593
2025,12,8,15,3750
2025,12,8,16,3859
2025,12,8,17,3858
2025,12,8,18,3735
2025,12,8,19,3553
2025,12,8,20,3421
2025,12,8,21,3298
2025,12,8,22,3194
2025,12,8,23,3177
2025,12,9,0,3236
2025,12,9,1,3364
2025,12,9,2,3521
2025,12,9,3,3670
2025,12,9,4,3784
2025,12,9,5,3825
2025,12,9,6,3751
2025,12,9,7,3572
2025,12,9,8,3410
2025,12,9,9,3277
2025,12,9,10,3171
2025,12,9,11,3122
2025,12,9,12,3168
2025,12,9,13,3293
2025,12,9,14,3465
2025,12,9,15,3636
2025,12,9,16,3781
2025,12,9,17,3872
2025,12,9,18,3877
2025,12,9,19,3744
2025,12,9,20,3572
2025,12,9,21,3422
2025,12,9,22,3299
2025,12,9,23,3223
2025,12,10,0,3209
2025,12,10,1,3276
2025,12,10,2,3404
2025,12,10,3,3550
2025,12,10,4,3697
2025,12,10,5,3809
2025,12,10,6,3852
2025,12,10,7,3807
2025,12,10,8,3654
2025,12,10,9,3518
2025,12,10,10,3406
2025,12,10,11,3318
2025,12,10,12,3279
2025,12,10,13,3317
2025,12,10,14,3426
2025,12,10,15,3570
2025,12,10,16,3708
2025,12,10,17,3829
2025,12,10,18,3915
2025,12,10,19,3893
2025,12,10,20,3754
2025,12,10,21,3611
2025,12,10,22,3501
2025,12,10,23,3389
2025,12,11,0,3315
2025,12,11,1,3306
2025,12,11,2,3354
2025,12,11,3,3457
2025,12,11,4,3576
2025,12,11,5,3696
2025,12,11,6,3798
2025,12,11,7,3829
2025,12,11,8,3766
2025,12,11,9,3632
2025,12,11,10,3504
2025,12,11,11,3400
2025,12,11,12,3320
2025,12,11,13,3317
2025,12,11,14,3360
2025,12,11,15,3455
2025,12,11,16,3577
